countries,quarter2,MIPRCrisis,GlobalNtP,GlobalNtT,RegionalNtP,RegionalNtT,RegDum,CountryNtP,CountryNtT
ITALY,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.019198982,0.000102847
ITALY,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.042389952,0.000242097
ITALY,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.023286529,0.000142758
ITALY,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.028314058,0.000160872
ITALY,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.016761161,8.37E-05
ITALY,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.014086623,8.05E-05
ITALY,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.014892267,8.52E-05
ITALY,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.033685651,0.000188131
ITALY,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.035865046,0.000202364
ITALY,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.016618714,8.63E-05
ITALY,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.010477125,5.83E-05
ITALY,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0.024660466,0.000164966
ITALY,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0.024181902,0.000166675
ITALY,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0.018535564,0.000119326
ITALY,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.024806147,0.000169011
ITALY,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.019682718,0.000128934
ITALY,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.027461587,0.000165288
ITALY,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.024872856,0.000158828
ITALY,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.116053581,0.000770804
ITALY,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0.094629787,0.000585753
ITALY,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.007529114,4.65E-05
ITALY,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.065458156,0.00038597
ITALY,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.024390059,0.000147145
ITALY,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.015955856,9.90E-05
ITALY,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0.003773399,2.42E-05
ITALY,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.029381039,0.000174177
ITALY,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0.022754388,0.000138343
ITALY,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.013328366,8.06E-05
ITALY,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0.031569175,0.000193271
ITALY,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.014819618,8.65E-05
ITALY,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.033207107,0.00018938
ITALY,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.02218855,0.000125923
ITALY,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.036345452,0.000183668
ITALY,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.045603443,0.00023149
ITALY,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.040402547,0.000220746
ITALY,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.017097089,0.00010787
ITALY,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.022830255,0.000130184
ITALY,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.033573624,0.000192286
ITALY,2010q2,1,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.020793878,0.000113071
ITALY,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.013431005,8.06E-05
ITALY,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.029781913,0.000172803
ITALY,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.031493362,0.000180285
ITALY,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.034805723,0.000198009
ITALY,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.123932034,0.000681573
ITALY,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.219115615,0.00127143
ITALY,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.025369139,0.000161737
ITALY,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.094692409,0.000546849
ITALY,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.062815331,0.00035339
ITALY,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.030368229,0.000174485
ITALY,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.058554076,0.000338627
ITALY,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.020030033,0.000116925
ITALY,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.023657169,0.000142902
ITALY,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.024276776,0.000136806
ITALY,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.01361013,7.90E-05
ITALY,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.033628564,0.000187967
ITALY,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.020016855,0.000112445
ITALY,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.024583926,0.000149464
JAPAN,1995q1,0,4.089830399,0.022542132,1.5625,0.01376652,AsDum,0.136835814,0.000758002
JAPAN,1995q2,0,4.698461533,0.024985887,3.3600142,0.022872239,AsDum,0.126568615,0.000841571
JAPAN,1995q3,0,4.205328941,0.023106204,3.349294186,0.022998227,AsDum,0.147960901,0.00097165
JAPAN,1995q4,0,3.838644028,0.022020932,3.430884123,0.02268965,AsDum,0.295290917,0.001893526
JAPAN,1996q1,0,4.375494003,0.022670489,3.076393843,0.021332148,AsDum,0.062610395,0.00040906
JAPAN,1996q2,0,3.854794502,0.022627309,3.03730011,0.021125412,AsDum,0.120436177,0.000797932
JAPAN,1996q3,0,3.9435184,0.023667291,3.403423071,0.022645414,AsDum,0.200137347,0.001287898
JAPAN,1996q4,0,3.00313592,0.01924653,2.849495649,0.021783676,AsDum,0.154683664,0.001074417
JAPAN,1997q1,0,3.453912973,0.02006547,2.93296504,0.022326147,AsDum,0.152730539,0.001091631
JAPAN,1997q2,0,3.344718933,0.019998429,3.414222956,0.023990685,AsDum,0.164990261,0.001090823
JAPAN,1997q3,0,2.815053701,0.019751262,3.362098694,0.025087768,AsDum,0.121329688,0.000870175
JAPAN,1997q4,0,3.559176207,0.022219449,4.13486433,0.028318802,AsDum,0.231374562,0.001521986
JAPAN,1998q1,0,3.128838062,0.020710543,4.111013889,0.028243532,AsDum,0.270453185,0.001830496
JAPAN,1998q2,0,3.096049547,0.021420265,4.404539585,0.029762996,AsDum,0.253568023,0.001750403
JAPAN,1998q3,0,3.791309357,0.022349928,4.652053356,0.030736683,AsDum,0.47493881,0.003027061
JAPAN,1998q4,0,3.108878851,0.019636337,4.127056122,0.028932603,AsDum,0.198415101,0.001310082
JAPAN,1999q1,0,3.147571087,0.020658994,3.946649075,0.027759686,AsDum,0.132929295,0.000914929
JAPAN,1999q2,0,2.991235018,0.01970252,3.369812965,0.025705639,AsDum,0.225885063,0.00159149
JAPAN,1999q3,0,2.955223799,0.017178254,3.75321126,0.027520344,AsDum,0.207675532,0.001437801
JAPAN,1999q4,0,3.111111164,0.019091671,3.217177391,0.024684153,AsDum,0.163185209,0.001136717
JAPAN,2000q1,0,3.608566046,0.020125501,4.092592716,0.028460344,AsDum,0.08466658,0.00051603
JAPAN,2000q2,0,3.409443617,0.019923007,4.147325039,0.027300851,AsDum,0.124134496,0.000753094
JAPAN,2000q3,0,4.003366947,0.021373659,4.947408676,0.029252179,AsDum,0.225355566,0.001249745
JAPAN,2000q4,0,4.369883537,0.022600638,5.074834824,0.029803865,AsDum,0.219588354,0.001176318
JAPAN,2001q1,0,3.836613655,0.021938741,5.394011021,0.031352341,AsDum,0.297789395,0.001700731
JAPAN,2001q2,0,3.56155324,0.021611489,4.229084492,0.026825406,AsDum,0.176738784,0.001083494
JAPAN,2001q3,0,4.168596268,0.022587994,4.314709187,0.027120523,AsDum,0.18976444,0.001078182
JAPAN,2001q4,0,5.048440456,0.023626739,5.734960556,0.031735923,AsDum,0.145263404,0.000725447
JAPAN,2002q1,0,4.648320198,0.024509611,5.165198326,0.03206896,AsDum,0.192181781,0.001097891
JAPAN,2002q2,0,4.98819685,0.025768185,4.496815205,0.029964207,AsDum,0.211119786,0.001207315
JAPAN,2002q3,0,4.796699524,0.025165487,4.957215309,0.030591879,AsDum,0.21521388,0.00120195
JAPAN,2002q4,0,4.650390625,0.024687732,5.082945824,0.031199889,AsDum,0.173486739,0.000978878
JAPAN,2003q1,0,4.782758713,0.023004185,4.955459595,0.02786384,AsDum,0.100377031,0.000521432
JAPAN,2003q2,0,4.885639668,0.024948066,4.895662308,0.028420635,AsDum,0.116054311,0.000646002
JAPAN,2003q3,0,4.210682392,0.02391479,3.872890234,0.027811656,AsDum,0.119779408,0.000801264
JAPAN,2003q4,0,4.457207203,0.023765491,3.106096983,0.025508596,AsDum,0.153152049,0.001055606
JAPAN,2004q1,0,4.731277466,0.024279783,3.69389987,0.025667129,AsDum,0.262145817,0.001687613
JAPAN,2004q2,0,4.381305695,0.023452887,3.336474419,0.024887327,AsDum,0.076899059,0.000523933
JAPAN,2004q3,0,3.847542524,0.022961123,3.49844718,0.024529213,AsDum,0.135592058,0.000888211
JAPAN,2004q4,0,4.888469696,0.025754819,3.444507122,0.023021398,AsDum,0.159087807,0.000957533
JAPAN,2005q1,0,4.091097355,0.022488534,3.817152023,0.023608336,AsDum,0.029847428,0.000190593
JAPAN,2005q2,0,4.55787468,0.023652207,3.366015911,0.023820139,AsDum,0.105503254,0.000700731
JAPAN,2005q3,0,4.760352612,0.023824222,3.230727434,0.0225775,AsDum,0.149223894,0.000923687
JAPAN,2005q4,0,4.134087086,0.021658542,3.198374033,0.023679823,AsDum,0.097878486,0.000604383
JAPAN,2006q1,0,4.071969509,0.020817464,3.734800816,0.026362324,AsDum,0.07948491,0.000468678
JAPAN,2006q2,0,4.748651505,0.023147101,3.350724697,0.026075384,AsDum,0.11308118,0.000682217
JAPAN,2006q3,0,3.830294609,0.022028368,3.474916458,0.024613077,AsDum,0.085581414,0.000530739
JAPAN,2006q4,0,4.037946224,0.02261024,3.361616135,0.024667382,AsDum,0.049054183,0.000314871
JAPAN,2007q1,0,4.156677246,0.021388145,3.244517565,0.023072125,AsDum,0.144456774,0.000856369
JAPAN,2007q2,0,3.996348143,0.023245441,3.584832907,0.023127571,AsDum,0.06399671,0.000389091
JAPAN,2007q3,0,3.870988131,0.021935971,3.834572554,0.026030231,AsDum,0.162902251,0.000985554
JAPAN,2007q4,0,4.504495621,0.025362523,3.750883341,0.024845229,AsDum,0.086815231,0.000531495
JAPAN,2008q1,0,4.726232529,0.026450578,3.915254354,0.027708508,AsDum,0.102957346,0.000601053
JAPAN,2008q2,0,4.481971741,0.025593124,5.179704189,0.029858749,AsDum,0.079222672,0.000451806
JAPAN,2008q3,0,4.582547188,0.024800455,4.929325104,0.031820938,AsDum,0.063395858,0.000359781
JAPAN,2008q4,0,5.771596909,0.027705347,5.45409441,0.033458665,AsDum,0.147653401,0.000746149
JAPAN,2009q1,0,5.454398155,0.026897045,5.379095078,0.031600267,AsDum,0.102872886,0.000522197
JAPAN,2009q2,0,5.046031952,0.02618406,4.526912212,0.028258178,AsDum,0.089783438,0.000490546
JAPAN,2009q3,0,4.454035759,0.024826802,3.253140211,0.027041569,AsDum,0.084773071,0.000534854
JAPAN,2009q4,0,4.670024395,0.024266774,3.205495834,0.023652311,AsDum,0.082949929,0.000473002
JAPAN,2010q1,0,4.72125721,0.025287015,3.872703314,0.02920741,AsDum,0.099159308,0.000567915
JAPAN,2010q2,0,5.487989426,0.027363503,3.900207996,0.027520243,AsDum,0.089240395,0.000485264
JAPAN,2010q3,0,4.777503014,0.025408298,3.496699572,0.028327553,AsDum,0.126848385,0.000761204
JAPAN,2010q4,0,4.516752243,0.02450693,3.355750561,0.025108295,AsDum,0.10017553,0.000581246
JAPAN,2011q1,0,5.026637554,0.026237991,3.764431953,0.026583118,AsDum,0.257806122,0.00147582
JAPAN,2011q2,0,4.485313892,0.024696186,3.911308289,0.027569177,AsDum,0.197232425,0.00112205
JAPAN,2011q3,0,5.488289833,0.02746463,3.859791517,0.02821351,AsDum,0.189910233,0.001044425
JAPAN,2011q4,0,4.920706272,0.026980471,4.329355717,0.028870869,AsDum,0.157763243,0.00091543
JAPAN,2012q1,0,4.176233768,0.024769533,3.245247126,0.026165731,AsDum,0.140558749,0.000896108
JAPAN,2012q2,0,4.698056698,0.025899755,4.014304161,0.027736597,AsDum,0.102351353,0.00059108
JAPAN,2012q3,0,4.683049202,0.024974726,4.199608803,0.029426485,AsDum,0.137686133,0.000774603
JAPAN,2012q4,0,4.615978241,0.023927417,3.449530602,0.025974829,AsDum,0.16196388,0.000930585
JAPAN,2013q1,0,4.659716606,0.023904469,3.128172636,0.025461458,AsDum,0.193572879,0.001119463
JAPAN,2013q2,0,4.47298336,0.02431301,3.824163914,0.026560673,AsDum,0.128192216,0.000748321
JAPAN,2013q3,0,4.631232738,0.025345121,3.799645424,0.028003188,AsDum,0.098364018,0.000594171
JAPAN,2013q4,0,4.397819996,0.023386009,3.824463129,0.026028991,AsDum,0.120138913,0.000677016
JAPAN,2014q1,0,4.37856102,0.024117632,4.438461304,0.02943041,AsDum,0.07988555,0.000463416
JAPAN,2014q2,0,4.528443813,0.024150524,4.387689114,0.027449735,AsDum,0.070013568,0.000391341
JAPAN,2014q3,0,4.754800797,0.024476016,3.540925264,0.025563126,AsDum,0.035744384,0.000200794
JAPAN,2014q4,0,4.213103771,0.024157559,3.547451019,0.025874695,AsDum,0.122919627,0.00074732
LITHUANIA,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0,0
LITHUANIA,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0,0
LITHUANIA,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0,0
LITHUANIA,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.001604842,1.03E-05
LITHUANIA,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0.004174026,2.73E-05
LITHUANIA,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0,0
LITHUANIA,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.00723388,4.66E-05
LITHUANIA,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.001958021,1.36E-05
LITHUANIA,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.009853584,7.04E-05
LITHUANIA,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0.003437297,2.27E-05
LITHUANIA,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0,0
LITHUANIA,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.002533298,1.67E-05
LITHUANIA,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0.003582161,2.42E-05
LITHUANIA,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0,0
LITHUANIA,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.001615438,1.03E-05
LITHUANIA,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.001096216,7.24E-06
LITHUANIA,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0,0
LITHUANIA,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0,0
LITHUANIA,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0,0
LITHUANIA,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0.002014632,1.40E-05
LITHUANIA,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.001745703,1.06E-05
LITHUANIA,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0.000926377,5.62E-06
LITHUANIA,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.019179197,0.000106361
LITHUANIA,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0,0
LITHUANIA,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.001059749,6.05E-06
LITHUANIA,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.00059709,3.66E-06
LITHUANIA,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0,0
LITHUANIA,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.002394452,1.20E-05
LITHUANIA,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0,0
LITHUANIA,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.002628047,1.50E-05
LITHUANIA,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0,0
LITHUANIA,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.000834071,4.71E-06
LITHUANIA,2003q1,1,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.001329497,6.91E-06
LITHUANIA,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0,0
LITHUANIA,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0,0
LITHUANIA,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0,0
LITHUANIA,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0,0
LITHUANIA,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.004961229,3.38E-05
LITHUANIA,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0,0
LITHUANIA,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0,0
LITHUANIA,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.004974571,3.18E-05
LITHUANIA,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.003516775,2.34E-05
LITHUANIA,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0,0
LITHUANIA,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.001505823,9.30E-06
LITHUANIA,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0,0
LITHUANIA,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.004434556,2.68E-05
LITHUANIA,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0,0
LITHUANIA,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0,0
LITHUANIA,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.00244842,1.45E-05
LITHUANIA,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0,0
LITHUANIA,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0,0
LITHUANIA,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0,0
LITHUANIA,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.00077998,4.55E-06
LITHUANIA,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.002371936,1.35E-05
LITHUANIA,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.000792448,4.50E-06
LITHUANIA,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.002271591,1.15E-05
LITHUANIA,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.00212109,1.08E-05
LITHUANIA,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.001795669,9.81E-06
LITHUANIA,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0,0
LITHUANIA,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.000761009,4.34E-06
LITHUANIA,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0,0
LITHUANIA,2010q2,0,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.000866412,4.71E-06
LITHUANIA,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.001492334,8.96E-06
LITHUANIA,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.002707447,1.57E-05
LITHUANIA,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.001464808,8.39E-06
LITHUANIA,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0,0
LITHUANIA,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.000891597,4.90E-06
LITHUANIA,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0,0
LITHUANIA,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.000685652,4.37E-06
LITHUANIA,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.002088803,1.21E-05
LITHUANIA,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0,0
LITHUANIA,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.002169159,1.25E-05
LITHUANIA,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0,0
LITHUANIA,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.007344345,4.29E-05
LITHUANIA,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.000622557,3.76E-06
LITHUANIA,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.001867444,1.05E-05
LITHUANIA,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.00118349,6.87E-06
LITHUANIA,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.001653864,9.24E-06
LITHUANIA,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.001906367,1.07E-05
LITHUANIA,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.000571719,3.48E-06
MALAYSIA,1995q1,0,4.089830399,0.022542132,1.5625,0.01376652,AsDum,0.018072655,0.000100113
MALAYSIA,1995q2,0,4.698461533,0.024985887,3.3600142,0.022872239,AsDum,0,0
MALAYSIA,1995q3,0,4.205328941,0.023106204,3.349294186,0.022998227,AsDum,0.007587738,4.98E-05
MALAYSIA,1995q4,0,3.838644028,0.022020932,3.430884123,0.02268965,AsDum,0.004814526,3.09E-05
MALAYSIA,1996q1,0,4.375494003,0.022670489,3.076393843,0.021332148,AsDum,0.004174026,2.73E-05
MALAYSIA,1996q2,0,3.854794502,0.022627309,3.03730011,0.021125412,AsDum,0.007854533,5.20E-05
MALAYSIA,1996q3,0,3.9435184,0.023667291,3.403423071,0.022645414,AsDum,0,0
MALAYSIA,1996q4,0,3.00313592,0.01924653,2.849495649,0.021783676,AsDum,0.009790105,6.80E-05
MALAYSIA,1997q1,0,3.453912973,0.02006547,2.93296504,0.022326147,AsDum,0.01231698,8.80E-05
MALAYSIA,1997q2,0,3.344718933,0.019998429,3.414222956,0.023990685,AsDum,0.058434054,0.000386333
MALAYSIA,1997q3,0,2.815053701,0.019751262,3.362098694,0.025087768,AsDum,0.027163362,0.000194815
MALAYSIA,1997q4,1,3.559176207,0.022219449,4.13486433,0.028318802,AsDum,0.02786628,0.000183305
MALAYSIA,1998q1,1,3.128838062,0.020710543,4.111013889,0.028243532,AsDum,0.042985935,0.00029094
MALAYSIA,1998q2,1,3.096049547,0.021420265,4.404539585,0.029762996,AsDum,0.023587724,0.000162828
MALAYSIA,1998q3,0,3.791309357,0.022349928,4.652053356,0.030736683,AsDum,0.035539638,0.000226515
MALAYSIA,1998q4,0,3.108878851,0.019636337,4.127056122,0.028932603,AsDum,0.015347024,0.000101332
MALAYSIA,1999q1,0,3.147571087,0.020658994,3.946649075,0.027759686,AsDum,0.015951514,0.000109791
MALAYSIA,1999q2,0,2.991235018,0.01970252,3.369812965,0.025705639,AsDum,0.010267503,7.23E-05
MALAYSIA,1999q3,0,2.955223799,0.017178254,3.75321126,0.027520344,AsDum,0.009029371,6.25E-05
MALAYSIA,1999q4,0,3.111111164,0.019091671,3.217177391,0.024684153,AsDum,0.010073161,7.02E-05
MALAYSIA,2000q1,0,3.608566046,0.020125501,4.092592716,0.028460344,AsDum,0.004364257,2.66E-05
MALAYSIA,2000q2,0,3.409443617,0.019923007,4.147325039,0.027300851,AsDum,0.011116522,6.74E-05
MALAYSIA,2000q3,0,4.003366947,0.021373659,4.947408676,0.029252179,AsDum,0.016781798,9.31E-05
MALAYSIA,2000q4,0,4.369883537,0.022600638,5.074834824,0.029803865,AsDum,0.008399555,4.50E-05
MALAYSIA,2001q1,0,3.836613655,0.021938741,5.394011021,0.031352341,AsDum,0.005298744,3.03E-05
MALAYSIA,2001q2,0,3.56155324,0.021611489,4.229084492,0.026825406,AsDum,0.004179633,2.56E-05
MALAYSIA,2001q3,0,4.168596268,0.022587994,4.314709187,0.027120523,AsDum,0.008433975,4.79E-05
MALAYSIA,2001q4,0,5.048440456,0.023626739,5.734960556,0.031735923,AsDum,0.009577807,4.78E-05
MALAYSIA,2002q1,0,4.648320198,0.024509611,5.165198326,0.03206896,AsDum,0.016098998,9.20E-05
MALAYSIA,2002q2,0,4.98819685,0.025768185,4.496815205,0.029964207,AsDum,0.007884141,4.51E-05
MALAYSIA,2002q3,0,4.796699524,0.025165487,4.957215309,0.030591879,AsDum,0.005614275,3.14E-05
MALAYSIA,2002q4,0,4.650390625,0.024687732,5.082945824,0.031199889,AsDum,0.008340709,4.71E-05
MALAYSIA,2003q1,0,4.782758713,0.023004185,4.955459595,0.02786384,AsDum,0.009971228,5.18E-05
MALAYSIA,2003q2,0,4.885639668,0.024948066,4.895662308,0.028420635,AsDum,0.011283058,6.28E-05
MALAYSIA,2003q3,0,4.210682392,0.02391479,3.872890234,0.027811656,AsDum,0.015853157,0.00010605
MALAYSIA,2003q4,0,4.457207203,0.023765491,3.106096983,0.025508596,AsDum,0,0
MALAYSIA,2004q1,0,4.731277466,0.024279783,3.69389987,0.025667129,AsDum,0.002647938,1.70E-05
MALAYSIA,2004q2,0,4.381305695,0.023452887,3.336474419,0.024887327,AsDum,0.002480615,1.69E-05
MALAYSIA,2004q3,0,3.847542524,0.022961123,3.49844718,0.024529213,AsDum,0.002186969,1.43E-05
MALAYSIA,2004q4,0,4.888469696,0.025754819,3.444507122,0.023021398,AsDum,0.010416464,6.27E-05
MALAYSIA,2005q1,0,4.091097355,0.022488534,3.817152023,0.023608336,AsDum,0.004974571,3.18E-05
